ID,country_year,country,year,survey,survey2,Random_sampling,sampling_nom,elite_type,elite_type2,elite_type3,population_similarity_elite_type,female,sex,age,age_groups,self_education,question_simil_self_education,response_category_self_education,ideology_left_right,ideology_left_right_quintiles,question_simil_ideology_left_right,response_category_ideology_left_right,voters_are_ignorant,question_simil_voters_are_ignorant,response_category_voters_are_ignorant,Gov_should_ensure,question_simil_Gov_should_ensure,response_category_Gov_should_ensure,redistrib_min_income,question_simil_redistrib_min_income,response_category_redistrib_min_income,redistrib_free_education,question_simil_redistrib_free_education,response_category_redistrib_free_education,redistrib_higher_education,question_simil_redistrib_higher_education,response_category_redistrib_higher_education,redistrib_free_health,question_simil_redistrib_free_health,response_category_redistrib_free_health,redistrib_quotas_education,question_simil_redistrib_quotas_education,response_category_redistrib_quotas_education,redistrib_agrarian_reform,question_simil_redistrib_agrarian_reform,response_category_redistrib_agrarian_reform,redistrib_unemployment_ens,question_simil_redistrib_unemployment_ens,response_category_redistrib_unemployment_ens,redistrib_job_stability,question_simil_redistrib_redistrib_job_stability,response_category_redistrib_job_stability,redistrib_quotas_hiring,question_simil_redistrib_quotas_hiring,response_category_redistrib_quotas_hiring,redistrib_tax_capital,question_simil_redistrib_tax_capital,response_category_redistrib_tax_capital,redistrib_tax_income,question_simil_redistrib_tax_income,response_category_redistrib_tax_income,redistrib_progressive_tax,question_simil_redistrib_progressive_tax,response_category_redistrib_progressive_tax,redistrib_participation_profits,question_simil_redistrib_participation_profits,response_category_redistrib_participation_profits,neolib_privatize,question_simil_neolib_privatize,response_category_neolib_privatize,neolib_reduce_benefits,question_simil_neolib_reduce_benefits,response_category_neolib_reduce_benefits,neolib_reduce_regulation,question_simil_neolib_reduce_regulation,response_category_neolib_reduce_regulation,neolib_open_economy,question_simil_open_economy,response_category_open_economy,redistrib_mixed,redistrib_mixed_similarity_to_index,redistrib_mixed_original_scale,general_trust,trust_businesses,trust_gov,trust_parties,trust_courts,feasable_to_keep_current_welfare,Accepts_inequality_increase
64,Argentina1998,Argentina,1998,PELA,PELA2,Random,1,Political,Legislative,Parties,1,1,Female,50,40 to 59,0.67,1,6 point scale,0.3,0.25,1,10 point scale,,,,,,,,,,0.75,4,4 point scale,0.75,4,4 point scale,0.75,4,4 point scale,,,,,,,0.75,4,4 point scale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,Argentina1998,Argentina,1998,PELA,PELA2,Random,1,Political,Legislative,Parties,1,0,Male,52,40 to 59,0.67,1,6 point scale,0.2,0.25,1,10 point scale,,,,,,,,,,0.75,4,4 point scale,0.75,4,4 point scale,0.75,4,4 point scale,,,,,,,0.75,4,4 point scale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,Argentina1998,Argentina,1998,PELA,PELA2,Random,1,Political,Legislative,Parties,1,0,Male,52,40 to 59,0.67,1,6 point scale,0.4,0.5,1,10 point scale,,,,,,,,,,0.75,4,4 point scale,0.75,4,4 point scale,0.75,4,4 point scale,,,,,,,0.75,4,4 point scale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,Argentina1998,Argentina,1998,PELA,PELA2,Random,1,Political,Legislative,Parties,1,0,Male,55,40 to 59,0.67,1,6 point scale,0.3,0.25,1,10 point scale,,,,,,,,,,0.75,4,4 point scale,0.75,4,4 point scale,0.75,4,4 point scale,,,,,,,0.75,4,4 point scale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,Argentina1998,Argentina,1998,PELA,PELA2,Random,1,Political,Legislative,Parties,1,0,Male,48,40 to 59,0.67,1,6 point scale,0.3,0.25,1,10 point scale,,,,,,,,,,0.75,4,4 point scale,0.5,4,4 point scale,0.5,4,4 point scale,,,,,,,0.5,4,4 point scale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,Argentina1998,Argentina,1998,PELA,PELA2,Random,1,Political,Legislative,Parties,1,0,Male,49,40 to 59,0.67,1,6 point scale,0.2,0.25,1,10 point scale,,,,,,,,,,0.75,4,4 point scale,0.75,4,4 point scale,0.75,4,4 point scale,,,,,,,0.75,4,4 point scale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,Argentina1998,Argentina,1998,PELA,PELA2,Random,1,Political,Legislative,Parties,1,1,Female,46,40 to 59,0.67,1,6 point scale,0.4,0.5,1,10 point scale,,,,,,,,,,0.75,4,4 point scale,0.75,4,4 point scale,0.75,4,4 point scale,,,,,,,0.5,4,4 point scale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,Argentina1998,Argentina,1998,PELA,PELA2,Random,1,Political,Legislative,Parties,1,1,Female,58,40 to 59,0.67,1,6 point scale,0.4,0.5,1,10 point scale,,,,,,,,,,0.75,4,4 point scale,0.75,4,4 point scale,0.75,4,4 point scale,,,,,,,0.75,4,4 point scale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,Argentina1998,Argentina,1998,PELA,PELA2,Random,1,Political,Legislative,Parties,1,0,Male,35,18 to 39 ,0.33,1,6 point scale,0.3,0.25,1,10 point scale,,,,,,,,,,0.75,4,4 point scale,0.75,4,4 point scale,0.75,4,4 point scale,,,,,,,0.75,4,4 point scale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,Argentina1998,Argentina,1998,PELA,PELA2,Random,1,Political,Legislative,Parties,1,0,Male,46,40 to 59,0.67,1,6 point scale,0.2,0.25,1,10 point scale,,,,,,,,,,0.75,4,4 point scale,0.5,4,4 point scale,0.75,4,4 point scale,,,,,,,0.75,4,4 point scale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,Argentina1998,Argentina,1998,PELA,PELA2,Random,1,Political,Legislative,Parties,1,0,Male,,NA,0.33,1,6 point scale,0.5,0.5,1,10 point scale,,,,,,,,,,0.75,4,4 point scale,0.5,4,4 point scale,0.5,4,4 point scale,,,,,,,0.5,4,4 point scale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,Argentina1998,Argentina,1998,PELA,PELA2,Random,1,Political,Legislative,Parties,1,0,Male,38,18 to 39 ,0.33,1,6 point scale,0.4,0.5,1,10 point scale,,,,,,,,,,0.75,4,4 point scale,0.75,4,4 point scale,0.75,4,4 point scale,,,,,,,0.75,4,4 point scale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,Argentina1998,Argentina,1998,PELA,PELA2,Random,1,Political,Legislative,Parties,1,0,Male,49,40 to 59,0.83,1,6 point scale,0.6,0.75,1,10 point scale,,,,,,,,,,0.75,4,4 point scale,0.5,4,4 point scale,0.5,4,4 point scale,,,,,,,0.5,4,4 point scale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,Argentina1998,Argentina,1998,PELA,PELA2,Random,1,Political,Legislative,Parties,1,0,Male,55,40 to 59,0.5,1,6 point scale,0.5,0.5,1,10 point scale,,,,,,,,,,0.5,4,4 point scale,0.25,4,4 point scale,0.5,4,4 point scale,,,,,,,0.25,4,4 point scale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,Argentina1998,Argentina,1998,PELA,PELA2,Random,1,Political,Legislative,Parties,1,0,Male,67,60 plus,0.67,1,6 point scale,0.2,0.25,1,10 point scale,,,,,,,,,,0.75,4,4 point scale,0.75,4,4 point scale,0.75,4,4 point scale,,,,,,,0.75,4,4 point scale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,Argentina1998,Argentina,1998,PELA,PELA2,Random,1,Political,Legislative,Parties,1,0,Male,39,18 to 39 ,0.83,1,6 point scale,0.3,0.25,1,10 point scale,,,,,,,,,,0.75,4,4 point scale,0.5,4,4 point scale,0.75,4,4 point scale,,,,,,,0.5,4,4 point scale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,Argentina1998,Argentina,1998,PELA,PELA2,Random,1,Political,Legislative,Parties,1,0,Male,62,60 plus,0.67,1,6 point scale,0.4,0.5,1,10 point scale,,,,,,,,,,0.75,4,4 point scale,0.5,4,4 point scale,0.25,4,4 point scale,,,,,,,0,4,4 point scale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,Argentina1998,Argentina,1998,PELA,PELA2,Random,1,Political,Legislative,Parties,1,1,Female,48,40 to 59,0.17,1,6 point scale,0.4,0.5,1,10 point scale,,,,,,,,,,0.75,4,4 point scale,0.5,4,4 point scale,0.5,4,4 point scale,,,,,,,0.5,4,4 point scale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,Argentina1998,Argentina,1998,PELA,PELA2,Random,1,Political,Legislative,Parties,1,0,Male,52,40 to 59,0.83,1,6 point scale,,,1,10 point scale,,,,,,,,,,0.5,4,4 point scale,0.25,4,4 point scale,,4,4 point scale,,,,,,,0.25,4,4 point scale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,Argentina1998,Argentina,1998,PELA,PELA2,Random,1,Political,Legislative,Parties,1,1,Female,47,40 to 59,0.83,1,6 point scale,0.4,0.5,1,10 point scale,,,,,,,,,,0.75,4,4 point scale,0.75,4,4 point scale,0.75,4,4 point scale,,,,,,,0.75,4,4 point scale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,Argentina1998,Argentina,1998,PELA,PELA2,Random,1,Political,Legislative,Parties,1,0,Male,65,60 plus,0.67,1,6 point scale,0.4,0.5,1,10 point scale,,,,,,,,,,0.5,4,4 point scale,0,4,4 point scale,0,4,4 point scale,,,,,,,0,4,4 point scale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,Argentina1998,Argentina,1998,PELA,PELA2,Random,1,Political,Legislative,Parties,1,0,Male,47,40 to 59,0.33,1,6 point scale,0.2,0.25,1,10 point scale,,,,,,,,,,0.75,4,4 point scale,0.75,4,4 point scale,0.75,4,4 point scale,,,,,,,0.75,4,4 point scale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,Argentina1998,Argentina,1998,PELA,PELA2,Random,1,Political,Legislative,Parties,1,,NA,53,40 to 59,0.5,1,6 point scale,0.6,0.75,1,10 point scale,,,,,,,,,,0.75,4,4 point scale,0.5,4,4 point scale,0.5,4,4 point scale,,,,,,,0.5,4,4 point scale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,Argentina1998,Argentina,1998,PELA,PELA2,Random,1,Political,Legislative,Parties,1,0,Male,73,60 plus,0.33,1,6 point scale,0.2,0.25,1,10 point scale,,,,,,,,,,0.5,4,4 point scale,0.5,4,4 point scale,0.5,4,4 point scale,,,,,,,0.5,4,4 point scale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,Argentina1998,Argentina,1998,PELA,PELA2,Random,1,Political,Legislative,Parties,1,0,Male,40,40 to 59,0.5,1,6 point scale,0.3,0.25,1,10 point scale,,,,,,,,,,0.75,4,4 point scale,0.25,4,4 point scale,0.75,4,4 point scale,,,,,,,0.5,4,4 point scale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,Argentina1998,Argentina,1998,PELA,PELA2,Random,1,Political,Legislative,Parties,1,0,Male,42,40 to 59,0.67,1,6 point scale,0.2,0.25,1,10 point scale,,,,,,,,,,0.75,4,4 point scale,0.5,4,4 point scale,0.5,4,4 point scale,,,,,,,0.5,4,4 point scale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,Argentina1998,Argentina,1998,PELA,PELA2,Random,1,Political,Legislative,Parties,1,0,Male,47,40 to 59,0.67,1,6 point scale,0.2,0.25,1,10 point scale,,,,,,,,,,0.75,4,4 point scale,0.75,4,4 point scale,0.75,4,4 point scale,,,,,,,0.5,4,4 point scale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,Argentina1998,Argentina,1998,PELA,PELA2,Random,1,Political,Legislative,Parties,1,1,Female,43,40 to 59,0.67,1,6 point scale,0.3,0.25,1,10 point scale,,,,,,,,,,0.75,4,4 point scale,0.5,4,4 point scale,0.75,4,4 point scale,,,,,,,0.75,4,4 point scale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,Argentina1998,Argentina,1998,PELA,PELA2,Random,1,Political,Legislative,Parties,1,0,Male,50,40 to 59,0.67,1,6 point scale,0.3,0.25,1,10 point scale,,,,,,,,,,0.75,4,4 point scale,0.75,4,4 point scale,0.75,4,4 point scale,,,,,,,0.75,4,4 point scale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,Argentina1998,Argentina,1998,PELA,PELA2,Random,1,Political,Legislative,Parties,1,0,Male,47,40 to 59,0.67,1,6 point scale,0.3,0.25,1,10 point scale,,,,,,,,,,0.75,4,4 point scale,0.5,4,4 point scale,0.5,4,4 point scale,,,,,,,0.5,4,4 point scale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,Argentina1998,Argentina,1998,PELA,PELA2,Random,1,Political,Legislative,Parties,1,0,Male,,NA,0.5,1,6 point scale,0.5,0.5,1,10 point scale,,,,,,,,,,0.75,4,4 point scale,0.25,4,4 point scale,0.5,4,4 point scale,,,,,,,0.25,4,4 point scale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,Argentina1998,Argentina,1998,PELA,PELA2,Random,1,Political,Legislative,Parties,1,0,Male,56,40 to 59,0.5,1,6 point scale,0.3,0.25,1,10 point scale,,,,,,,,,,0.75,4,4 point scale,0.25,4,4 point scale,0.5,4,4 point scale,,,,,,,0.75,4,4 point scale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,Argentina1998,Argentina,1998,PELA,PELA2,Random,1,Political,Legislative,Parties,1,0,Male,57,40 to 59,0.67,1,6 point scale,0.6,0.75,1,10 point scale,,,,,,,,,,0.25,4,4 point scale,0.25,4,4 point scale,0.25,4,4 point scale,,,,,,,0.25,4,4 point scale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,Argentina1998,Argentina,1998,PELA,PELA2,Random,1,Political,Legislative,Parties,1,0,Male,55,40 to 59,0.67,1,6 point scale,0.5,0.5,1,10 point scale,,,,,,,,,,0.75,4,4 point scale,0.25,4,4 point scale,0.75,4,4 point scale,,,,,,,0.5,4,4 point scale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,Argentina1998,Argentina,1998,PELA,PELA2,Random,1,Political,Legislative,Parties,1,0,Male,47,40 to 59,0.67,1,6 point scale,0.5,0.5,1,10 point scale,,,,,,,,,,0.75,4,4 point scale,0.25,4,4 point scale,0.5,4,4 point scale,,,,,,,0.5,4,4 point scale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,Argentina1998,Argentina,1998,PELA,PELA2,Random,1,Political,Legislative,Parties,1,0,Male,57,40 to 59,0.67,1,6 point scale,0.4,0.5,1,10 point scale,,,,,,,,,,0.75,4,4 point scale,0.75,4,4 point scale,0.75,4,4 point scale,,,,,,,0,4,4 point scale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,Argentina1998,Argentina,1998,PELA,PELA2,Random,1,Political,Legislative,Parties,1,0,Male,46,40 to 59,0.5,1,6 point scale,0.3,0.25,1,10 point scale,,,,,,,,,,0.75,4,4 point scale,0.5,4,4 point scale,0.75,4,4 point scale,,,,,,,0.75,4,4 point scale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,Argentina1998,Argentina,1998,PELA,PELA2,Random,1,Political,Legislative,Parties,1,0,Male,46,40 to 59,0.5,1,6 point scale,0.2,0.25,1,10 point scale,,,,,,,,,,0.75,4,4 point scale,0.75,4,4 point scale,0.75,4,4 point scale,,,,,,,0.75,4,4 point scale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,Argentina1998,Argentina,1998,PELA,PELA2,Random,1,Political,Legislative,Parties,1,0,Male,54,40 to 59,0.33,1,6 point scale,0.4,0.5,1,10 point scale,,,,,,,,,,0.75,4,4 point scale,0.75,4,4 point scale,0.75,4,4 point scale,,,,,,,0.75,4,4 point scale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,Argentina1998,Argentina,1998,PELA,PELA2,Random,1,Political,Legislative,Parties,1,0,Male,68,60 plus,0.67,1,6 point scale,0.2,0.25,1,10 point scale,,,,,,,,,,0.75,4,4 point scale,0.5,4,4 point scale,0.75,4,4 point scale,,,,,,,0.75,4,4 point scale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,Argentina1998,Argentina,1998,PELA,PELA2,Random,1,Political,Legislative,Parties,1,0,Male,61,60 plus,0.67,1,6 point scale,0.2,0.25,1,10 point scale,,,,,,,,,,0.5,4,4 point scale,0.5,4,4 point scale,0.5,4,4 point scale,,,,,,,0.5,4,4 point scale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,Argentina1998,Argentina,1998,PELA,PELA2,Random,1,Political,Legislative,Parties,1,0,Male,50,40 to 59,0.67,1,6 point scale,0.4,0.5,1,10 point scale,,,,,,,,,,0.5,4,4 point scale,0,4,4 point scale,0.5,4,4 point scale,,,,,,,0.25,4,4 point scale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,Argentina1998,Argentina,1998,PELA,PELA2,Random,1,Political,Legislative,Parties,1,0,Male,48,40 to 59,0.67,1,6 point scale,0.4,0.5,1,10 point scale,,,,,,,,,,0.75,4,4 point scale,0.5,4,4 point scale,0.5,4,4 point scale,,,,,,,0.5,4,4 point scale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,Argentina1998,Argentina,1998,PELA,PELA2,Random,1,Political,Legislative,Parties,1,1,Female,40,40 to 59,0.67,1,6 point scale,0.4,0.5,1,10 point scale,,,,,,,,,,0.5,4,4 point scale,0.25,4,4 point scale,0.25,4,4 point scale,,,,,,,0.5,4,4 point scale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,Argentina1998,Argentina,1998,PELA,PELA2,Random,1,Political,Legislative,Parties,1,0,Male,46,40 to 59,0.17,1,6 point scale,0.3,0.25,1,10 point scale,,,,,,,,,,0.75,4,4 point scale,0.75,4,4 point scale,0.75,4,4 point scale,,,,,,,0.75,4,4 point scale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,Argentina1998,Argentina,1998,PELA,PELA2,Random,1,Political,Legislative,Parties,1,1,Female,50,40 to 59,0.33,1,6 point scale,0.2,0.25,1,10 point scale,,,,,,,,,,0.75,4,4 point scale,0.75,4,4 point scale,0.75,4,4 point scale,,,,,,,0.75,4,4 point scale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,Argentina1998,Argentina,1998,PELA,PELA2,Random,1,Political,Legislative,Parties,1,0,Male,62,60 plus,0.67,1,6 point scale,0.5,0.5,1,10 point scale,,,,,,,,,,0.5,4,4 point scale,0.5,4,4 point scale,0.5,4,4 point scale,,,,,,,0.5,4,4 point scale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,Argentina1998,Argentina,1998,PELA,PELA2,Random,1,Political,Legislative,Parties,1,1,Female,45,40 to 59,0.67,1,6 point scale,0.4,0.5,1,10 point scale,,,,,,,,,,0.5,4,4 point scale,0.5,4,4 point scale,0,4,4 point scale,,,,,,,0.25,4,4 point scale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,Argentina1998,Argentina,1998,PELA,PELA2,Random,1,Political,Legislative,Parties,1,0,Male,49,40 to 59,0.67,1,6 point scale,0.6,0.75,1,10 point scale,,,,,,,,,,0.25,4,4 point scale,0.25,4,4 point scale,0.25,4,4 point scale,,,,,,,0.25,4,4 point scale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,Argentina1998,Argentina,1998,PELA,PELA2,Random,1,Political,Legislative,Parties,1,0,Male,47,40 to 59,0.5,1,6 point scale,0.4,0.5,1,10 point scale,,,,,,,,,,0.75,4,4 point scale,0.5,4,4 point scale,0.5,4,4 point scale,,,,,,,0.5,4,4 point scale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,Argentina1998,Argentina,1998,PELA,PELA2,Random,1,Political,Legislative,Parties,1,0,Male,41,40 to 59,0.67,1,6 point scale,0.3,0.25,1,10 point scale,,,,,,,,,,0.75,4,4 point scale,0,4,4 point scale,0.5,4,4 point scale,,,,,,,0.5,4,4 point scale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,Argentina1998,Argentina,1998,PELA,PELA2,Random,1,Political,Legislative,Parties,1,1,Female,57,40 to 59,0.33,1,6 point scale,0.4,0.5,1,10 point scale,,,,,,,,,,0.75,4,4 point scale,0.5,4,4 point scale,0.75,4,4 point scale,,,,,,,0.75,4,4 point scale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,Argentina1998,Argentina,1998,PELA,PELA2,Random,1,Political,Legislative,Parties,1,0,Male,51,40 to 59,0.83,1,6 point scale,0.4,0.5,1,10 point scale,,,,,,,,,,0.75,4,4 point scale,0,4,4 point scale,0.75,4,4 point scale,,,,,,,0.75,4,4 point scale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,Argentina1998,Argentina,1998,PELA,PELA2,Random,1,Political,Legislative,Parties,1,0,Male,55,40 to 59,0.33,1,6 point scale,0.4,0.5,1,10 point scale,,,,,,,,,,0.5,4,4 point scale,0.5,4,4 point scale,0.5,4,4 point scale,,,,,,,0.5,4,4 point scale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,Argentina1998,Argentina,1998,PELA,PELA2,Random,1,Political,Legislative,Parties,1,0,Male,58,40 to 59,0.67,1,6 point scale,0.3,0.25,1,10 point scale,,,,,,,,,,0.5,4,4 point scale,0.25,4,4 point scale,0.25,4,4 point scale,,,,,,,0.25,4,4 point scale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,Argentina1998,Argentina,1998,PELA,PELA2,Random,1,Political,Legislative,Parties,1,1,Female,48,40 to 59,0.33,1,6 point scale,0.4,0.5,1,10 point scale,,,,,,,,,,0.75,4,4 point scale,0.75,4,4 point scale,0.75,4,4 point scale,,,,,,,0.75,4,4 point scale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,Argentina1998,Argentina,1998,PELA,PELA2,Random,1,Political,Legislative,Parties,1,0,Male,64,60 plus,0.67,1,6 point scale,0.6,0.75,1,10 point scale,,,,,,,,,,0.5,4,4 point scale,0.25,4,4 point scale,0.25,4,4 point scale,,,,,,,0.5,4,4 point scale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,Argentina1998,Argentina,1998,PELA,PELA2,Random,1,Political,Legislative,Parties,1,1,Female,51,40 to 59,0.67,1,6 point scale,0.5,0.5,1,10 point scale,,,,,,,,,,0.5,4,4 point scale,0.5,4,4 point scale,0.5,4,4 point scale,,,,,,,0.5,4,4 point scale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,Argentina1998,Argentina,1998,PELA,PELA2,Random,1,Political,Legislative,Parties,1,0,Male,62,60 plus,0.33,1,6 point scale,0.4,0.5,1,10 point scale,,,,,,,,,,0.75,4,4 point scale,0.5,4,4 point scale,0.5,4,4 point scale,,,,,,,0.75,4,4 point scale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,Argentina1998,Argentina,1998,PELA,PELA2,Random,1,Political,Legislative,Parties,1,0,Male,38,18 to 39 ,0.67,1,6 point scale,0.5,0.5,1,10 point scale,,,,,,,,,,0.75,4,4 point scale,0.75,4,4 point scale,0.75,4,4 point scale,,,,,,,0.75,4,4 point scale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,Argentina1998,Argentina,1998,PELA,PELA2,Random,1,Political,Legislative,Parties,1,0,Male,55,40 to 59,0.67,1,6 point scale,0.4,0.5,1,10 point scale,,,,,,,,,,0.75,4,4 point scale,0.5,4,4 point scale,0.5,4,4 point scale,,,,,,,0.5,4,4 point scale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,Argentina1998,Argentina,1998,PELA,PELA2,Random,1,Political,Legislative,Parties,1,0,Male,56,40 to 59,0.83,1,6 point scale,0.3,0.25,1,10 point scale,,,,,,,,,,0.75,4,4 point scale,0.5,4,4 point scale,0.25,4,4 point scale,,,,,,,0.25,4,4 point scale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,Argentina1998,Argentina,1998,PELA,PELA2,Random,1,Political,Legislative,Parties,1,0,Male,50,40 to 59,0.67,1,6 point scale,0.4,0.5,1,10 point scale,,,,,,,,,,0.75,4,4 point scale,0.5,4,4 point scale,0.75,4,4 point scale,,,,,,,0.5,4,4 point scale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,Argentina1998,Argentina,1998,PELA,PELA2,Random,1,Political,Legislative,Parties,1,1,Female,48,40 to 59,0.5,1,6 point scale,0.4,0.5,1,10 point scale,,,,,,,,,,0.75,4,4 point scale,0.5,4,4 point scale,0.75,4,4 point scale,,,,,,,0.75,4,4 point scale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,Argentina1998,Argentina,1998,PELA,PELA2,Random,1,Political,Legislative,Parties,1,1,Female,61,60 plus,0.67,1,6 point scale,0.4,0.5,1,10 point scale,,,,,,,,,,0.75,4,4 point scale,0.25,4,4 point scale,0.5,4,4 point scale,,,,,,,0,4,4 point scale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,Argentina2004,Argentina,2004,PELA,PELA2,Random,1,Political,Legislative,Parties,1,1,Female,38,18 to 39 ,0.83,1,6 point scale,0.4,0.5,1,10 point scale,,,,,,,,,,0.5,4,4 point scale,0.25,4,4 point scale,0.5,4,4 point scale,,,,,,,0.5,4,4 point scale,,,,,,,,,,,,,,,,,,,,,,,,,0.4,4,5 point scale,,,,,,,,,,,,,
130,Argentina2004,Argentina,2004,PELA,PELA2,Random,1,Political,Legislative,Parties,1,0,Male,52,40 to 59,0.33,1,6 point scale,0.2,0.25,1,10 point scale,,,,,,,,,,0.75,4,4 point scale,0.5,4,4 point scale,0.75,4,4 point scale,,,,,,,0.75,4,4 point scale,,,,,,,,,,,,,,,,,,,,,,,,,0,4,5 point scale,,,,,,,,,,,,,
131,Argentina2004,Argentina,2004,PELA,PELA2,Random,1,Political,Legislative,Parties,1,0,Male,44,40 to 59,0.67,1,6 point scale,0.4,0.5,1,10 point scale,,,,,,,,,,0.75,4,4 point scale,0.75,4,4 point scale,0.75,4,4 point scale,,,,,,,0.5,4,4 point scale,,,,,,,,,,,,,,,,,,,,,,,,,0.4,4,5 point scale,,,,,,,,,,,,,
